Transaction Date,Sales Quantity,Price,Discounts,Inventory Level,Economic Indicator,Holiday,Competitor Price,Market Trend,Product SKU_Levis,Product SKU_Wrangler,Store ID_Store1,Store ID_Store2,Product Category_Shirts,Product Category_Jeans,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny
8/14/1997,81,28.77,0,462,1.24,1,335.62,0.85,1,0,0,0,0,0,1,0,0
8/15/1997,77,89.51,5,485,1.1,1,171.47,1.16,1,0,0,0,0,1,0,0,0
8/16/1997,81,447.35,0,251,0.72,1,224.37,0.89,1,0,0,1,0,0,0,0,1
8/17/1997,80,39.68,0,143,1.45,1,475.49,1.18,0,1,0,1,1,0,0,0,0
8/18/1997,79,444.54,15,64,1.01,0,108.02,0.9,0,0,0,1,1,0,0,0,0
8/19/1997,79,360.46,20,349,1.29,1,44.4,0.8,1,0,0,0,1,0,1,0,0
8/20/1997,80,27.98,20,456,1.03,0,226.3,1.19,0,0,0,0,0,0,1,0,0
8/21/1997,71,220.37,0,97,1.43,0,90.4,0.99,0,0,0,1,0,0,0,0,0
8/22/1997,70,379.69,0,200,0.64,0,80.88,1.15,0,0,0,1,1,0,0,0,0
8/23/1997,74,295.72,0,163,1.05,1,210.96,1.09,0,1,0,1,1,0,0,0,1
8/24/1997,64,468.58,15,430,0.53,0,338.13,0.87,0,1,0,1,0,1,0,0,1
8/25/1997,65,435.15,15,63,0.7,1,129,1.14,0,1,1,0,0,0,0,0,1
8/26/1997,70,173,15,359,0.78,1,439.22,0.82,0,1,0,1,0,1,0,1,0
8/27/1997,74,51.47,20,397,0.97,0,187.6,1,1,0,0,1,1,0,0,1,0
8/28/1997,69,472.69,5,220,1.32,0,467.68,0.9,0,0,1,0,1,0,0,1,0
8/29/1997,78,263.47,20,478,0.97,1,251.27,0.94,0,0,1,0,1,0,0,0,0
8/30/1997,73,46.45,15,455,1.06,0,366.1,1.1,0,0,1,0,0,1,0,0,1
8/31/1997,74,410.12,10,429,1.42,1,426.02,1.07,1,0,1,0,0,0,0,1,0
9/1/1997,79,435.57,5,110,1.26,0,269.56,0.98,0,0,0,1,0,0,1,0,0
9/2/1997,78,323.32,0,67,0.55,0,426.66,0.82,1,0,0,0,0,1,1,0,0
9/3/1997,71,229.28,20,477,0.68,1,195.21,0.82,1,0,0,0,0,0,0,0,0
9/4/1997,71,334.46,5,279,0.54,0,188.07,1.08,1,0,0,0,0,1,1,0,0
9/5/1997,72,356.28,10,135,0.57,1,399.09,1.18,0,0,0,0,0,1,0,0,0
9/6/1997,66,447.58,5,250,0.84,0,128.22,1.14,0,0,0,0,0,0,1,0,0
9/7/1997,69,478.37,20,195,1.23,0,361.35,0.85,0,0,0,0,0,0,0,1,0
9/8/1997,75,262.02,15,106,0.74,0,47.77,0.85,0,0,1,0,0,1,0,1,0
9/9/1997,79,401.26,0,134,0.89,1,321.46,1.04,0,1,1,0,0,0,0,0,0
9/10/1997,77,482.61,15,320,0.89,0,471.54,1.06,1,0,0,0,0,0,0,0,0
9/11/1997,78,84.11,15,250,1.09,0,233.67,1.05,0,0,0,1,0,1,1,0,0
9/12/1997,82,18.95,20,155,1.39,0,213.82,1.15,0,1,0,1,1,0,0,0,1
9/13/1997,84,435.79,15,363,1.48,0,274.87,0.89,0,0,0,0,0,1,1,0,0
9/14/1997,85,105.68,15,179,1.1,0,362.59,0.87,0,0,0,1,0,0,1,0,0
9/15/1997,88,30.81,20,63,1.01,0,185.83,1.17,1,0,1,0,1,0,0,0,0
9/16/1997,87,88.45,20,70,1.18,1,10.06,1.09,0,0,1,0,0,0,0,0,1
9/17/1997,88,198.22,10,476,1.17,1,256.02,1.08,1,0,0,1,0,1,0,0,1
9/18/1997,83,117.44,15,94,1.02,0,215.45,0.93,1,0,0,0,0,1,0,0,0
9/19/1997,83,159.57,5,83,1.24,1,271.02,1.05,0,1,1,0,0,1,0,1,0
9/20/1997,81,487.89,0,422,0.99,0,360.5,1.09,1,0,0,1,1,0,0,0,0
9/21/1997,83,355.16,0,120,1.5,0,148.86,1.04,0,0,0,1,0,0,0,0,0
9/22/1997,79,358.97,20,301,0.55,1,257.58,1.09,0,0,1,0,1,0,0,0,0
9/23/1997,83,56.4,20,384,0.94,0,134.16,1.04,1,0,1,0,0,1,0,0,1
9/24/1997,82,368.73,10,280,0.9,1,235.08,1.19,0,0,0,0,0,0,0,0,0
9/25/1997,80,372.28,15,61,1.27,0,178.82,1,1,0,0,1,0,1,0,0,1
9/26/1997,78,333.28,20,172,0.69,1,190.83,0.8,0,0,0,0,0,0,0,0,0
9/27/1997,81,121.93,20,312,0.93,1,293.89,0.87,1,0,1,0,1,0,0,1,0
9/28/1997,77,217.29,0,118,1.2,0,347.91,1.19,0,1,0,1,1,0,0,1,0
9/29/1997,73,424.68,15,160,1.1,1,16.2,0.99,0,0,1,0,1,0,1,0,0
9/30/1997,70,338.4,10,408,1.05,0,439.55,0.85,1,0,1,0,1,0,1,0,0
10/1/1997,72,369.06,20,295,0.93,0,188.52,0.86,1,0,1,0,0,0,0,0,1
10/2/1997,66,297.81,20,422,1.25,1,325.37,0.81,0,1,0,0,0,0,0,1,0
10/3/1997,62,230.3,20,461,1.15,0,69.97,0.89,0,1,1,0,1,0,0,0,1
10/4/1997,61,381.94,0,147,1.37,0,290.01,1.19,0,1,0,0,1,0,0,0,0
10/5/1997,68,43.28,20,330,1.23,0,342.45,0.93,0,0,1,0,0,0,0,0,0
10/6/1997,63,339.85,20,371,0.64,0,87.14,0.9,0,0,1,0,0,1,0,0,1
10/7/1997,65,498.63,0,356,1.12,1,456.96,1.07,0,1,0,1,1,0,1,0,0
10/8/1997,71,392.29,20,250,0.54,0,381.16,1.07,0,0,1,0,0,0,0,0,1
10/9/1997,78,152.38,15,211,0.89,0,271.62,1.19,0,0,0,1,1,0,0,0,1
10/10/1997,77,146.13,15,479,0.91,1,91.37,1.09,1,0,0,1,0,0,1,0,0
10/11/1997,82,336.94,0,480,1.35,1,434.12,0.84,0,0,0,0,1,0,0,0,0
10/12/1997,81,448.97,15,425,0.68,1,43.63,1.19,1,0,0,1,1,0,1,0,0
10/13/1997,80,293.2,10,209,1.14,1,66.43,1.1,0,0,0,1,0,1,0,1,0
10/14/1997,77,268.43,20,430,0.69,0,352.11,0.9,0,0,1,0,0,1,1,0,0
10/15/1997,76,88.59,10,189,1.45,0,134.39,0.9,0,0,1,0,0,1,0,1,0
10/16/1997,73,360.57,15,302,1.03,0,235.07,1.18,0,0,0,0,0,1,0,1,0
10/17/1997,72,354.13,0,430,1.21,0,274.07,0.88,0,1,0,1,1,0,1,0,0
10/18/1997,71,483.81,0,452,1.15,0,234.53,0.89,0,1,0,1,1,0,1,0,0
10/19/1997,70,157.09,10,352,0.8,1,51.11,0.94,0,0,0,0,0,1,1,0,0
10/20/1997,75,380.66,15,215,1.4,1,371.36,1.07,0,0,1,0,0,1,0,0,1
10/21/1997,72,222.69,20,298,1.13,0,127.6,0.97,1,0,0,1,1,0,1,0,0
10/22/1997,74,283.65,15,443,1.01,0,371.88,0.92,0,0,0,0,0,0,0,1,0
10/23/1997,80,410.06,15,315,1.03,1,433.99,0.91,1,0,1,0,0,1,0,1,0
10/24/1997,80,118.78,0,404,1.39,1,272.82,0.85,1,0,0,0,0,0,0,1,0
10/25/1997,77,178.01,5,90,0.56,0,356.12,1.02,0,1,0,0,1,0,1,0,0
10/26/1997,83,388.92,20,104,0.89,0,28.1,0.91,0,1,0,1,0,0,0,0,0
10/27/1997,85,289.52,20,278,1.34,0,28.01,0.93,0,1,1,0,0,1,0,0,0
10/28/1997,83,55.29,0,273,0.54,0,106.61,0.8,0,1,0,1,0,1,0,1,0
10/29/1997,84,220.79,15,297,1.14,0,185.61,1.01,1,0,0,1,0,1,0,1,0
10/30/1997,81,297.45,0,423,0.9,1,99.56,1.08,0,1,1,0,0,1,0,0,1
10/31/1997,74,455.66,15,248,0.7,1,321.13,1.17,0,0,1,0,0,1,1,0,0
11/1/1997,70,102.36,5,164,1.11,1,145.67,0.88,0,1,1,0,1,0,1,0,0
11/2/1997,71,404.92,5,302,1.33,1,424.42,1.17,0,1,0,1,0,0,0,1,0
11/3/1997,71,74.01,10,251,0.97,0,284.7,0.94,0,1,1,0,1,0,0,0,1
11/4/1997,70,128.7,15,92,0.65,0,195.26,1.12,0,0,1,0,1,0,0,1,0
11/5/1997,75,129.24,0,215,0.81,1,447.61,1.16,0,0,1,0,1,0,0,0,1
11/6/1997,79,439.96,0,204,1.48,0,415.9,1.18,0,0,0,0,0,0,0,1,0
11/7/1997,77,107.52,0,337,0.61,1,411.82,0.93,1,0,1,0,0,0,0,1,0
11/8/1997,80,395.61,10,164,0.66,1,366.89,0.9,1,0,0,1,1,0,1,0,0
11/9/1997,82,236.29,20,376,1.49,1,310.97,0.98,0,1,0,0,0,0,0,0,1
11/10/1997,80,499.55,0,225,1.38,1,189.74,1.02,0,0,0,1,1,0,0,0,0
11/11/1997,80,421.15,5,331,1.21,0,217.07,1.08,1,0,0,0,1,0,0,0,1
11/12/1997,81,372.45,0,107,0.65,0,327.09,1.08,1,0,1,0,0,1,0,0,1
11/13/1997,75,436.66,0,381,0.74,1,94.71,0.85,0,1,0,0,0,0,1,0,0
11/14/1997,79,320.67,0,457,0.68,0,415.63,1.04,0,1,0,1,0,1,0,0,0
11/15/1997,82,423.39,20,231,1.13,0,469.95,0.87,1,0,0,0,1,0,0,0,0
11/16/1997,78,137.95,0,163,0.9,1,58.01,1.08,1,0,1,0,1,0,1,0,0
11/17/1997,83,57.87,20,223,0.55,1,21,1.19,0,0,1,0,1,0,0,1,0
11/18/1997,87,311.81,20,491,0.79,1,79.92,1.11,0,0,0,1,0,1,0,0,1
11/19/1997,85,223,10,305,1.36,1,382.35,1.08,0,0,0,0,0,1,0,0,1
11/20/1997,88,218.96,5,465,1.3,1,62.84,0.83,1,0,0,1,1,0,0,1,0
11/21/1997,88,268.11,0,449,1.14,1,192.4,0.87,0,0,0,1,0,1,0,0,0
11/22/1997,88,187.08,0,139,0.59,0,40.93,0.94,0,0,0,1,1,0,0,1,0
11/23/1997,84,316.77,0,498,1.38,0,221.95,1.17,1,0,1,0,1,0,0,0,0
11/24/1997,86,24.98,20,190,1.03,1,305.89,0.93,0,1,0,0,0,1,0,1,0
11/25/1997,82,485.25,15,407,0.99,1,317.97,1.13,1,0,1,0,0,0,0,1,0
11/26/1997,82,463.11,5,55,1.43,1,264.27,0.84,0,1,1,0,1,0,0,0,0
11/27/1997,77,468.28,0,279,0.51,0,469.67,1.06,1,0,1,0,1,0,0,0,1
11/28/1997,77,188.85,15,445,1.06,0,270.26,1.11,1,0,0,0,0,1,0,1,0
11/29/1997,77,270.63,15,442,1.29,1,431.03,1.02,1,0,1,0,0,1,0,0,0
11/30/1997,79,477.52,15,389,0.56,1,496.58,1.11,0,0,1,0,0,1,0,0,1
12/1/1997,78,452.15,5,364,0.86,1,122.58,1.09,0,1,1,0,1,0,0,0,1
12/2/1997,82,397.22,15,268,1.48,0,140.11,0.99,0,0,0,0,0,0,0,0,1
12/3/1997,83,209.59,0,116,0.71,1,265.72,1.15,1,0,0,0,0,0,0,0,0
12/4/1997,78,286.53,0,201,1.03,0,99.37,0.94,0,0,0,1,0,0,0,0,0
12/5/1997,76,398.53,10,320,1.25,1,286.42,0.97,0,0,1,0,1,0,0,1,0
12/6/1997,75,143.78,20,275,0.89,1,345.35,1.02,0,1,1,0,0,1,0,1,0
12/7/1997,77,316.96,15,112,0.91,1,39.59,0.85,1,0,0,0,0,0,0,1,0
12/8/1997,75,415.69,20,355,0.56,1,343.88,1.01,0,0,0,0,0,0,0,1,0
12/9/1997,79,356.65,20,401,0.69,1,88.14,0.93,0,0,1,0,0,0,0,0,0
12/10/1997,78,244.95,20,70,1.38,0,156.67,0.9,0,0,0,1,1,0,0,0,0
12/11/1997,74,296.46,20,50,1.32,1,372.02,1.03,0,1,0,1,0,1,1,0,0
12/12/1997,75,494.45,20,304,0.8,0,90.16,0.93,0,0,1,0,0,1,0,1,0
12/13/1997,74,304.97,0,274,0.88,1,270.52,1.14,0,0,0,1,0,1,0,0,0
12/14/1997,70,394.95,5,175,0.94,0,298.7,0.96,0,0,0,1,0,1,1,0,0
12/15/1997,68,366.04,15,316,0.85,0,90.54,0.97,0,1,1,0,0,0,0,1,0
12/16/1997,73,353.73,15,455,1.15,0,144.64,1.19,0,0,0,1,0,1,1,0,0
12/17/1997,68,361.02,0,251,0.51,1,307.17,0.94,1,0,0,0,0,0,0,1,0
12/18/1997,71,232.66,0,157,1.38,0,235.99,0.85,0,0,1,0,1,0,0,1,0
12/19/1997,77,242.34,20,407,0.8,1,333.39,1.15,1,0,0,0,1,0,0,0,1
12/20/1997,79,239.25,5,137,1.37,1,428.81,1.17,0,0,1,0,1,0,0,0,0
12/21/1997,78,26.29,15,440,0.95,0,76.17,0.89,1,0,0,0,0,1,1,0,0
12/22/1997,82,128.12,10,418,1.28,1,44.61,1.15,1,0,0,1,0,1,0,1,0
12/23/1997,83,85.74,0,226,1.33,0,336.7,1,0,0,0,0,0,0,0,0,0
12/24/1997,78,444.36,10,405,0.8,0,387.62,0.82,0,0,0,0,0,1,1,0,0
12/25/1997,76,144.73,15,178,1.14,0,230.16,1.02,1,0,0,0,1,0,0,0,1
12/26/1997,75,77.84,0,370,1.11,0,203.02,1.14,0,0,0,0,0,1,0,0,0
12/27/1997,71,68.69,15,496,0.98,0,302.42,0.96,0,0,0,0,0,0,1,0,0
12/28/1997,65,353,0,369,0.97,0,280.21,1.02,0,1,1,0,1,0,0,1,0
12/29/1997,69,12.98,15,459,0.81,1,250.18,0.86,0,0,0,0,1,0,0,0,1
12/30/1997,71,240.94,10,322,0.81,0,411.17,1.14,0,0,0,0,0,0,0,0,0
12/31/1997,74,68.25,5,188,1.05,1,95.02,0.84,0,1,1,0,1,0,0,1,0
1/1/1998,70,426.34,0,174,0.53,0,343.79,0.84,0,1,1,0,0,0,0,0,1
1/2/1998,76,479.64,10,59,1.43,1,373.26,1.17,0,0,0,1,0,0,0,0,1
1/3/1998,71,479.79,15,115,1.15,1,451.64,1.15,0,0,0,0,0,1,1,0,0
1/4/1998,69,226.56,10,337,0.94,0,473.1,1.03,0,0,0,0,1,0,0,1,0
1/5/1998,64,325.81,0,65,0.56,0,258.85,0.84,0,0,0,1,0,1,0,1,0
1/6/1998,72,303.86,10,417,1.13,0,222.48,1.02,0,0,0,0,0,1,0,0,0
1/7/1998,74,181.52,15,300,0.52,0,256.92,1.17,1,0,0,1,0,0,0,0,0
1/8/1998,75,227.59,20,331,1.18,0,368.96,1.04,1,0,1,0,0,0,0,0,0
1/9/1998,81,41.52,5,409,0.57,0,18.41,0.88,1,0,0,0,0,1,0,0,0
1/10/1998,86,399.89,5,280,1.16,1,95.33,1.16,0,0,0,0,0,0,0,0,1
1/11/1998,85,127.99,20,379,0.91,0,454.76,1.15,1,0,1,0,1,0,0,0,0
1/12/1998,82,235.66,0,302,1.16,1,105.76,1.02,1,0,0,0,1,0,0,1,0
1/13/1998,86,245.5,10,489,0.64,1,121.96,1.14,0,0,1,0,0,1,0,0,1
1/14/1998,85,284.75,10,149,0.62,1,470.34,0.82,0,0,1,0,1,0,0,0,0
1/15/1998,84,410.76,20,143,0.75,1,154.2,0.98,0,1,0,1,0,1,0,0,0
1/16/1998,83,349.02,20,442,0.91,1,152.32,0.87,0,1,1,0,1,0,1,0,0
1/17/1998,83,334.9,15,54,0.75,0,462.62,1.14,0,1,0,1,0,0,0,0,1
1/18/1998,81,268.11,15,56,0.58,0,193.79,1.19,0,1,1,0,1,0,0,1,0
1/19/1998,81,57.02,5,114,0.83,1,252.03,1.17,0,0,0,1,0,0,0,0,0
1/20/1998,79,206.98,0,268,1.21,0,284.6,1,0,0,0,1,0,1,0,0,1
1/21/1998,77,479.09,0,317,1.08,1,435.46,1,0,0,0,1,1,0,0,1,0
1/22/1998,79,497.82,20,257,1.46,1,48.01,1.16,1,0,0,1,0,0,0,0,0
1/23/1998,79,367.94,5,225,0.94,0,137.82,1.09,1,0,0,0,0,0,0,0,0
1/24/1998,81,121.48,5,249,0.83,1,297.63,0.83,0,1,1,0,0,1,1,0,0
1/25/1998,80,59.93,15,330,1.19,1,222.96,0.85,1,0,1,0,0,1,1,0,0
1/26/1998,82,213.23,10,446,0.91,1,146.36,1.18,0,0,1,0,1,0,0,0,1
1/27/1998,81,429.72,0,474,1.12,0,210.72,0.95,0,0,1,0,1,0,1,0,0
1/28/1998,82,363.71,5,59,1.45,0,483.46,0.87,0,1,0,1,1,0,1,0,0
1/29/1998,76,443.11,15,303,1,0,20.31,1.09,0,1,0,0,0,0,0,0,1
1/30/1998,77,311.73,15,217,1,0,82.02,1.15,0,0,1,0,0,1,0,0,0
1/31/1998,78,73.86,15,338,1.28,1,19.14,0.88,1,0,1,0,1,0,0,1,0
2/1/1998,82,66.25,10,468,1.26,1,300.76,0.9,0,1,1,0,1,0,0,0,1
2/2/1998,77,33.52,5,470,1.02,0,16.34,1.16,1,0,0,1,0,0,0,0,1
2/3/1998,80,287.87,20,152,0.56,0,232.47,0.81,1,0,1,0,1,0,0,1,0
2/4/1998,80,129.01,20,65,1.48,1,431.01,1.16,0,0,1,0,0,0,1,0,0
2/5/1998,76,369.85,15,377,0.88,1,57.63,0.82,0,1,0,0,0,0,0,0,1
2/6/1998,73,346.26,15,82,0.82,0,188.94,0.84,1,0,0,1,0,1,0,0,0
2/7/1998,73,165.87,10,486,1.48,1,195.22,1.14,1,0,0,0,0,0,0,0,1
2/8/1998,77,96.63,15,84,1.37,1,187.5,0.9,0,0,1,0,0,1,0,1,0
2/9/1998,80,60.18,5,232,0.83,1,366.46,0.89,0,0,0,1,0,0,0,0,0
2/10/1998,83,371.28,15,151,0.81,1,12.16,1.14,1,0,1,0,0,1,0,0,1
2/11/1998,85,230.72,15,381,1.22,0,392.18,1.02,0,0,1,0,0,0,0,0,0
2/12/1998,87,168.53,5,128,0.83,1,421.13,0.94,1,0,0,1,1,0,0,1,0
2/13/1998,84,429.76,0,66,0.75,1,221.42,1.09,0,1,0,0,0,1,0,0,1
2/14/1998,81,300.87,20,332,1.48,0,444.71,1.12,0,0,0,1,0,1,0,0,1
2/15/1998,79,263.82,15,419,1.07,0,196.71,1.15,0,0,0,1,0,0,0,1,0
2/16/1998,71,374.26,5,70,1.26,1,350.41,0.85,0,0,0,0,1,0,0,0,0
2/17/1998,68,409.64,20,454,1.21,0,200.52,1.03,1,0,0,1,1,0,0,0,0
2/18/1998,65,346.18,10,66,1.26,0,28.54,1.07,1,0,0,0,0,1,0,1,0
2/19/1998,59,225.6,0,460,1.4,0,50.88,0.85,1,0,0,0,1,0,0,0,0
2/20/1998,67,195.86,15,125,1,0,226.6,1.04,0,0,0,1,1,0,0,0,0
2/21/1998,68,388.12,0,481,1.25,1,495.15,0.81,1,0,0,1,0,0,0,0,1
2/22/1998,75,263.77,15,93,1.3,0,97,0.94,0,0,0,0,1,0,0,0,0
2/23/1998,78,355.15,15,469,1.45,1,448.84,0.87,0,1,0,0,1,0,0,1,0
2/24/1998,81,446.3,15,77,1.21,0,460.5,1.02,0,1,0,0,1,0,0,0,0
2/25/1998,83,458.79,0,74,1.39,0,210.73,0.88,0,0,0,0,1,0,0,0,1
2/26/1998,87,146.08,10,250,0.6,0,236.29,1.12,0,1,0,0,0,0,0,0,0
2/27/1998,85,102.07,5,352,0.63,0,256.38,0.85,0,0,0,1,0,0,0,1,0
2/28/1998,83,138.03,5,150,0.66,0,387.5,1.1,1,0,1,0,1,0,1,0,0
3/1/1998,80,378.17,10,328,0.64,1,70.62,0.84,1,0,0,1,0,0,1,0,0
3/2/1998,73,191.33,10,124,0.59,1,171.03,0.98,1,0,1,0,0,1,1,0,0
3/3/1998,61,94.96,15,355,0.62,0,93.64,1.08,0,0,0,0,0,0,1,0,0
3/4/1998,61,58.21,15,114,1.5,1,440.42,0.86,0,0,0,1,0,0,0,0,1
3/5/1998,56,170.38,5,304,0.77,1,44.55,1.1,0,0,1,0,0,0,0,0,0
3/6/1998,61,76.71,15,321,0.98,1,376.38,1.18,0,0,0,0,0,1,0,0,1
3/7/1998,73,86.62,15,173,1.32,1,225.47,0.95,0,0,0,1,0,1,1,0,0
3/8/1998,77,345.1,10,99,0.62,0,360.16,0.8,0,1,1,0,0,1,0,0,0
3/9/1998,80,19.67,0,62,0.82,1,446.05,0.99,0,0,0,1,0,0,1,0,0
3/10/1998,80,67.6,20,385,0.66,0,176.43,1.16,0,0,1,0,0,1,1,0,0
3/11/1998,78,423.74,20,295,0.56,0,121.23,1.07,0,0,0,1,0,1,0,1,0
3/12/1998,75,424.01,15,257,1.46,1,328.61,1.08,0,0,0,1,0,0,0,0,1
3/13/1998,77,171.33,15,84,1.36,0,498.79,1.12,0,0,1,0,1,0,1,0,0
3/14/1998,74,53.1,20,163,1.38,1,367.46,1.16,0,0,0,1,0,0,1,0,0
3/15/1998,80,355.44,10,81,1.37,0,399.85,0.85,0,0,0,1,0,0,0,0,1
3/16/1998,80,186.46,20,302,0.65,1,318.63,1.04,0,0,0,0,0,0,1,0,0
3/17/1998,83,32.28,20,392,1.28,0,190.41,1.16,1,0,1,0,1,0,1,0,0
3/18/1998,83,87.34,20,297,1.23,0,330.78,1.11,1,0,0,1,0,0,0,0,0
3/19/1998,84,77.24,15,458,1.43,0,72.99,0.9,0,0,1,0,0,0,0,0,1
3/20/1998,81,298.67,15,476,0.72,1,249.52,1.15,1,0,0,1,1,0,0,0,1
3/21/1998,80,450.08,20,205,0.91,1,290.8,0.92,0,1,1,0,0,0,0,1,0
3/22/1998,77,398.61,15,414,0.79,1,454.31,0.96,0,1,1,0,0,0,0,0,0
3/23/1998,79,277.79,20,371,0.76,1,460.66,0.87,0,0,0,0,0,0,0,0,1
3/24/1998,77,216.86,10,400,1.15,1,39.46,1.15,1,0,0,0,1,0,1,0,0
3/25/1998,77,313.15,15,402,0.66,1,319.62,0.84,0,1,1,0,0,0,0,0,1
3/26/1998,82,227.47,0,466,0.96,0,400.23,1.2,0,0,0,1,1,0,0,0,1
3/27/1998,85,130.59,15,352,1.15,1,272.86,0.93,1,0,1,0,1,0,1,0,0
3/28/1998,83,342.81,10,167,0.63,1,56.88,1.08,0,1,0,1,0,1,0,0,0
3/29/1998,83,437.89,10,84,0.76,1,124.04,0.85,0,1,1,0,0,0,0,0,1
3/30/1998,87,192.71,15,405,1.47,1,163.69,1,0,0,0,0,0,0,0,1,0
3/31/1998,86,422.35,5,369,1.3,0,334.77,0.82,0,0,0,0,0,1,0,0,1
4/1/1998,84,221.23,20,267,1.18,1,42.13,1.15,0,0,0,1,0,1,0,0,1
4/2/1998,85,206.65,20,317,1.36,1,279.31,0.98,0,0,1,0,0,0,1,0,0
4/3/1998,83,23.88,10,425,0.51,1,63.38,1.1,0,1,0,1,0,0,0,0,0
4/4/1998,83,350.69,15,230,0.51,0,203.61,1.16,0,0,0,0,0,1,0,1,0
4/5/1998,84,405.68,5,93,0.65,0,218.52,0.83,0,1,1,0,0,0,0,1,0
4/6/1998,83,335.14,0,223,1,0,231.4,1,0,1,0,0,0,0,0,0,0
4/7/1998,84,84.17,20,316,1.07,1,358.33,0.88,1,0,0,0,0,0,0,0,1
4/8/1998,85,60.61,5,247,0.61,0,49.79,0.83,0,0,1,0,0,1,0,1,0
4/9/1998,82,290.7,20,394,0.57,0,141.44,1.05,0,0,0,1,0,1,1,0,0
4/10/1998,82,206.74,15,351,1.33,0,324.15,0.85,0,0,1,0,1,0,0,0,1
4/11/1998,80,220.26,20,492,0.96,0,472.35,1,0,0,0,0,1,0,0,1,0
4/12/1998,74,484.22,0,364,1.49,1,314.19,0.88,1,0,0,0,0,0,1,0,0
4/13/1998,76,364.72,15,467,0.73,0,442.85,0.88,1,0,0,0,0,0,0,0,0
4/14/1998,77,211.78,10,148,1.15,0,484.52,1.01,1,0,0,0,1,0,0,0,0
4/15/1998,73,19.36,5,454,1.3,1,443.11,1.02,0,0,0,1,1,0,0,0,0
4/16/1998,79,26.71,20,259,1.37,1,486.38,0.8,0,0,1,0,1,0,0,0,0
4/17/1998,79,345.55,15,249,0.81,0,390.75,1,0,0,1,0,0,0,1,0,0
4/18/1998,75,420.49,15,357,0.69,1,444.71,1.07,0,0,0,1,0,0,1,0,0
4/19/1998,77,356.77,20,353,0.73,0,250.81,1.07,1,0,0,1,1,0,0,0,1
4/20/1998,80,208.88,10,383,1.17,1,179.27,1.14,1,0,0,0,0,1,0,0,0
4/21/1998,72,25.26,20,196,1.02,1,499.86,1.16,0,1,1,0,1,0,0,0,0
4/22/1998,78,484.03,10,261,1.1,1,57.9,1.05,0,0,1,0,0,1,0,0,0
4/23/1998,76,493.3,20,437,0.52,1,479.52,0.99,0,0,1,0,0,1,1,0,0
4/24/1998,72,279.19,15,407,0.89,1,221.13,0.88,1,0,0,1,0,0,0,0,0
4/25/1998,63,44.63,0,81,0.81,0,20.97,0.85,0,1,0,0,0,1,1,0,0
4/26/1998,73,275.08,0,395,1.36,1,403.48,1.04,0,0,0,0,0,1,0,0,1
4/27/1998,65,447.25,15,205,1.28,1,227.67,1.18,1,0,1,0,1,0,0,0,0
4/28/1998,75,343.19,0,125,0.93,1,401.36,0.91,0,0,0,0,1,0,0,0,1
4/29/1998,77,362.79,10,491,1.13,1,31.96,0.84,0,0,0,1,0,1,1,0,0
4/30/1998,82,51.64,15,251,0.55,1,487.33,0.97,0,0,0,1,1,0,0,0,1
5/1/1998,82,62.19,10,474,1.14,1,338.81,0.8,0,0,1,0,1,0,0,1,0
5/2/1998,83,72.4,15,276,0.6,1,33.52,1.02,0,0,0,0,1,0,0,0,1
5/3/1998,78,453.14,10,338,1.21,1,12.28,0.82,0,0,0,1,1,0,1,0,0
5/4/1998,79,267.67,10,191,1.07,0,301.06,1.17,0,0,0,1,0,1,0,0,1
5/5/1998,74,397.87,0,153,0.8,0,488.48,1.15,0,0,0,1,0,1,0,0,1
5/6/1998,69,66.49,15,264,0.87,0,266.76,0.85,1,0,0,1,0,1,1,0,0
5/7/1998,70,464.54,20,358,0.59,0,183.41,0.86,0,0,0,0,0,1,1,0,0
5/8/1998,75,412.36,0,157,0.82,1,470.07,1.18,0,1,0,1,0,1,0,0,0
5/9/1998,75,120.13,10,347,1.47,0,492.14,1.13,0,0,0,1,0,0,0,0,1
5/10/1998,76,438.35,10,341,0.99,0,394.4,1.18,1,0,0,0,1,0,0,0,0
5/11/1998,74,139.09,20,74,0.97,1,361.78,0.93,0,0,1,0,0,0,0,1,0
5/12/1998,77,110.62,20,485,1.13,0,11.01,0.84,0,0,1,0,0,1,0,1,0
5/13/1998,77,139.48,10,278,0.98,1,163.7,1.05,1,0,0,1,1,0,1,0,0
5/14/1998,76,455.88,20,473,0.86,0,463.34,1.19,0,1,1,0,0,1,0,0,0
5/15/1998,75,458.64,5,164,0.64,0,190.39,0.85,0,0,0,0,0,0,0,1,0
5/16/1998,80,171.21,0,391,1.13,0,173.94,1.13,0,0,0,1,0,1,0,0,1
5/17/1998,79,355.66,15,257,1.25,0,273.22,0.94,0,1,0,0,1,0,1,0,0
5/18/1998,77,341.12,20,239,1.42,0,229.42,0.85,0,0,1,0,0,1,0,0,1
5/19/1998,77,405.22,20,264,0.5,1,430.81,0.98,0,1,1,0,0,1,0,0,0
5/20/1998,74,155.29,5,58,0.57,0,50.03,1,0,0,0,1,1,0,0,0,0
5/21/1998,67,259.97,15,156,1.4,0,332.79,0.8,1,0,1,0,0,0,0,1,0
5/22/1998,73,337.16,5,276,1.13,1,351.62,0.99,0,0,0,1,0,0,0,0,0
5/23/1998,73,22.87,15,270,1.46,0,441.26,1.06,1,0,0,1,1,0,0,1,0
